LA,ESTAB,URN,PERCTOT,PPERSABS10
925,3141,120585,3.3,6.2
925,3146,145436,3.7,11.6
925,3151,120587,4.8,12.1
925,3152,120588,4.3,11.1
925,3154,120589,3.9,7
925,3156,120590,3.4,5.3
925,3158,139187,3.2,3.2
925,3162,120593,4.4,12.4
925,3163,120594,5.7,15.4
925,3166,138753,3.1,4.1
925,3167,120596,4.6,7.8
925,3168,120597,3.3,6.9
925,3169,131490,5,16.8
925,3170,120628,3.5,6.1
925,3171,120629,4.7,9
925,3308,138282,4,8.5
925,3310,138283,5.5,12
925,3311,138816,5.1,16.3
925,3313,120601,3.1,4.2
925,3314,120602,4.1,6.5
925,3317,143258,4.8,12.7
925,3319,120604,3.3,SUPP
925,3321,120605,2.8,4.8
925,3322,120606,6.6,16.9
925,3325,120607,4.6,11.3
925,3330,146226,4.3,7.9
925,3331,139621,4.3,10.6
925,3332,139626,4,7.6
925,3337,120611,8,21.7
925,3338,120612,4.9,10.3
925,3339,120613,3.7,7.1
925,3340,120614,3,5.5
925,3342,146241,4.2,7.1
925,3343,146257,3.5,4.9
925,3346,139627,4.1,8.9
925,3347,139622,5,13.4
925,3350,120619,5.3,12.7
925,3353,120620,3.9,7.1
925,3354,138640,4.7,8.5
925,3359,120623,4.1,6.9
925,3361,120625,4.5,8.6
925,3364,120626,3.4,5.7
925,3366,120627,4.1,6.3
925,3505,120630,5.1,14
925,3506,137978,2.9,2.2
925,3507,132179,4.6,10.3
925,3508,136870,5.5,15
925,3510,136354,3.4,5.1
925,4000,137572,5.1,12
925,4001,137282,6.6,19.4
925,4002,138783,6.2,19.9
925,4004,138638,4,6.9
925,4005,137667,4.2,7.9
925,4008,140950,2.7,4
925,4010,137873,5.8,16
925,4011,141166,5.6,16.4
925,4013,141391,4.2,9.2
925,4017,136479,5.7,19
925,4018,142392,5.7,14.9
925,4019,136624,4.1,8.1
925,4022,139140,4.2,8.5
925,4027,120642,4.6,9.9
925,4030,120645,6.4,18.6
925,4035,144488,5.5,14.7
925,4039,144968,5.8,15.2
925,4041,145052,6.4,22.7
925,4043,145954,8.3,27.9
925,4048,136968,5.6,15.4
925,4049,136958,4.9,14
925,4050,141581,5,12.5
925,4065,120655,4.6,13.3
925,4067,137600,7.8,21.7
925,4072,138754,6.3,17.8
925,4501,137793,3.3,4.6
925,4507,138755,6.5,21
925,4514,136491,4.1,9.1
925,4516,138756,6.8,23.3
925,4603,139304,4.3,7.3
925,5202,138284,3.9,10.8
925,5203,137565,4.3,9.3
925,5205,137680,2.7,2
925,5206,146499,5.1,14.6
925,5207,120674,3,4
925,5208,138487,3.9,7.2
925,5209,138808,5.4,16.5
925,5211,120678,3.6,4.2
925,5212,137977,4.9,10.2
925,5214,120681,3.1,3.3
925,5215,120682,4.5,7.5
925,5216,120683,3.9,5.1
925,5217,120684,3.9,3.9
925,5218,120685,4.6,14.5
925,5219,120686,5.5,11.9
925,5221,136793,3.7,5.9
925,5222,120689,3,3.3
925,5223,138639,3.5,4.3
925,5224,137451,4.3,9.7
925,5225,120692,4.1,6.5
925,5226,138324,3.8,11.1
925,5227,137551,4.9,16.6
925,5228,120695,2.9,3.8
925,5400,138757,3.8,6.9
925,5401,136315,4.9,10.7
925,5402,137166,4,6.6
925,5403,137213,5.2,13.2
925,5405,142262,4.5,9.5
925,5406,136350,2.8,2.6
925,5407,136537,6.1,19.6
925,5408,137447,5.9,17.6
925,5411,138665,4.4,7.7
925,5412,136871,7,20.5
925,5413,137135,5.6,14.3
925,5415,136415,4.7,10
925,5418,136358,5.7,14
925,5420,138839,5.6,15.5
925,5421,139623,8.4,22.4
925,5422,136476,7,19.4
925,5423,136282,4.7,12.1
925,5424,139180,4,7.7
925,6905,135563,5,11.3
925,6906,135564,6.6,18.6
925,6907,135565,4.7,11.3
925,6909,136044,6.3,18.2
925,6910,136194,4.9,12.7
925,6911,136217,7.9,26.9
925,7002,141253,6.8,21.7
925,7003,120747,40.5,83.3
925,7005,141254,8.5,26.9
925,7008,143257,9.3,31.1
925,7009,142667,7.5,19.3
925,7010,142666,11.6,32.1
925,7011,142665,8.7,27.9
925,7012,120753,63.1,98.1
925,7015,120754,5.5,13.6
925,7016,120755,13.3,45.6
925,7021,142308,10.1,31.9
925,7024,139625,9,23.4
925,7025,142309,10.6,24.6
925,7028,120763,9.7,24.7
925,7029,139316,15,41.7
925,7030,142510,18.9,47.5
925,7031,134229,5.6,14.5
925,7032,131277,14.2,34.7
925,7033,142168,7,18.4
925,7034,142136,11.1,30.6
926,2000,120777,3.8,5.1
926,2001,134043,3.9,5.9
926,2003,143961,3.3,9.4
926,2004,120780,4.8,10.3
926,2006,136356,4.4,9.9
926,2007,120781,2.8,0
926,2008,146064,4.3,8.5
926,2009,143463,4.2,6.2
926,2010,120783,4.8,13.7
926,2012,120784,4.3,9.3
926,2015,144317,4.7,9.6
926,2017,120788,3.3,2.1
926,2020,136821,3.2,2
926,2021,120789,3.1,SUPP
926,2022,142732,4.4,5.8
926,2025,143459,3.5,8.9
926,2027,138793,5.4,13.7
926,2028,138795,4.1,8.8
926,2030,138796,4.4,7.5
926,2031,144427,4.5,13.5
926,2032,120794,4.4,9.6
926,2033,120795,4,6.3
926,2034,120796,5.1,10.8
926,2035,120797,4.8,6.7
926,2036,138797,3.1,SUPP
926,2038,120798,3.5,6.7
926,2042,140118,4.9,12
926,2043,138642,4.8,11.6
926,2045,120802,4,6.4
926,2046,139580,4.5,8.2
926,2047,139929,4.6,13
926,2048,140016,4.3,11.3
926,2049,146692,5.6,18.8
926,2050,140033,4.4,6.9
926,2051,144314,3.9,5.4
926,2052,140189,5.3,12.6
926,2053,140363,4.7,11.9
926,2054,140545,3.3,SUPP
926,2055,140663,4.2,8.8
926,2056,140680,3.8,7
926,2057,140681,5,16.2
926,2058,120805,3.6,5.9
926,2059,140819,4.2,6.3
926,2060,140852,3.9,3.4
926,2061,141496,3.9,7.9
926,2062,144428,4.9,14.1
926,2063,140990,5.3,16
926,2064,120808,4.6,7.3
926,2065,120809,4.3,7.1
926,2066,141168,4.4,8.8
926,2067,144315,6.3,9.2
926,2068,141192,3.8,5.4
926,2069,120811,4.2,7.7
926,2070,120812,3.5,6.4
926,2071,141226,4.6,SUPP
926,2075,141227,4,8.4
926,2076,141228,5.4,7.9
926,2077,144574,4.4,6.7
926,2078,120815,3.5,5.3
926,2079,120816,4.7,10.9
926,2080,141229,5.1,18.8
926,2081,120817,3.9,4.6
926,2082,141356,5.6,12
926,2083,120818,4.7,9.6
926,2084,145209,4.2,7.9
926,2086,141357,4.4,11
926,2087,120821,4.9,12
926,2088,141358,4.6,10.8
926,2089,120822,6.5,22.2
926,2090,141359,4.7,13.7
926,2091,141360,5.5,10.6
926,2094,141661,6.2,19.4
926,2095,141662,4.8,13.3
926,2096,120825,5.3,7.6
926,2097,141663,5.8,14.2
926,2098,141691,5.4,13
926,2100,141991,4.6,8.9
926,2101,120827,3.8,7.8
926,2102,146065,5.4,10.6
926,2104,142005,3.6,7.4
926,2105,120830,4.2,10.3
926,2106,142057,6.9,20
926,2107,120831,5.2,13.9
926,2109,142395,3.4,4.7
926,2112,142465,7,14.1
926,2114,142466,3.8,6
926,2115,120835,4.9,7.7
926,2116,142467,2.9,SUPP
926,2117,142468,5.7,9.9
926,2118,142633,7.2,21.5
926,2119,120836,3.6,SUPP
926,2120,145442,4.8,8.1
926,2121,120838,4.5,7.9
926,2122,142634,5.1,12.8
926,2124,120840,5.4,14.3
926,2125,142818,5.7,13.5
926,2126,142871,4,8.3
926,2127,120841,4.1,8.5
926,2128,143053,3.8,4.3
926,2130,120843,3.2,3.5
926,2131,120844,4.1,6.5
926,2133,143135,3.8,3.5
926,2135,120847,3.2,SUPP
926,2137,143522,4.2,9.2
926,2138,120848,4.4,8.9
926,2141,120850,5.6,12
926,2142,120851,4.1,7
926,2146,120852,4.4,9.6
926,2147,120853,4.5,9.7
926,2148,120854,4.3,6.9
926,2149,143824,4.9,13.6
926,2150,143949,4.8,12.7
926,2151,143956,6.4,15.5
926,2153,120856,4.9,13.5
926,2154,144017,3.8,5.9
926,2156,144019,4.1,10.4
926,2157,144020,3.9,7.6
926,2159,144021,3.9,5.3
926,2160,143280,3.4,5.8
926,2161,120859,3.6,5.4
926,2163,144360,3.8,6.7
926,2164,144426,4.3,0
926,2165,144361,4.7,11.4
926,2166,144825,4.7,9.1
926,2167,120862,3.2,3.2
926,2168,120863,4.8,8.5
926,2169,144884,4.9,13.3
926,2172,144972,4.4,13.3
926,2173,144973,2.9,SUPP
926,2174,144974,5.2,17.2
926,2177,144975,4.2,10.1
926,2179,145027,5.5,14.4
926,2180,120866,5.4,SUPP
926,2181,145028,3.6,3.9
926,2182,145029,5,14
926,2183,145299,5.3,12.7
926,2184,120867,2.8,2.6
926,2186,144425,3.5,5.4
926,2187,141465,3.4,5.3
926,2188,145301,4.3,5.6
926,2189,145304,3.5,5.1
926,2190,145307,4.9,12.3
926,2191,145737,4,7.9
926,2196,143462,3.6,SUPP
926,2197,145738,4.8,11.4
926,2198,142527,5.6,13.8
926,2200,146084,4.1,9.1
926,2201,142968,6,15.6
926,2202,145530,6.8,23.7
926,2203,146319,6.2,19.5
926,2204,141583,3.9,4.6
926,2209,146550,4.5,11.4
926,2210,120880,2.8,0
926,2211,146558,2.9,4.7
926,2213,146741,5.2,12.1
926,2217,146757,4.8,20
926,2220,120883,4.4,9.1
926,2223,120884,4.5,9
926,2226,142751,5.9,20.5
926,2228,120887,5.2,12.5
926,2229,120888,3.6,5.7
926,2233,120890,6.2,15
926,2234,145531,3.4,5.8
926,2235,145532,4.3,SUPP
926,2236,145533,3.9,5.8
926,2237,145534,5.2,12
926,2240,120896,3.9,9.3
926,2245,120899,3.5,7.3
926,2246,141161,4,7
926,2247,142840,4,8.2
926,2249,120903,3.7,2.7
926,2251,120904,4.5,7.4
926,2252,120905,4,6.6
926,2253,120906,4.6,12.5
926,2259,120908,4.4,7.6
926,2261,120909,3.5,4.7
926,2263,120910,3.7,3.3
926,2264,120911,4.8,10.3
926,2265,120912,3.7,6.3
926,2266,120913,4.5,7.7
926,2267,120914,3.6,6.3
926,2271,144143,3.8,5.5
926,2272,120917,4.7,12.1
926,2274,120918,4.1,6.2
926,2275,143990,4.5,7.4
926,2279,120920,5.2,15.8
926,2281,120922,2.8,3.2
926,2287,120926,3.8,6.6
926,2289,139736,4,7.1
926,2291,120928,3.4,3.1
926,2295,120932,3.5,7.4
926,2300,120937,3.4,5.3
926,2301,120938,4.2,7.2
926,2303,144145,4.5,9.5
926,2308,146479,4.7,10.8
926,2317,120954,5.3,13
926,2318,144146,4.2,10.2
926,2320,145628,4.8,10
926,2321,120958,4.7,10.1
926,2338,143461,4.4,8
926,2344,120972,4.3,7.5
926,2346,120973,5.3,13.5
926,2353,139535,5.9,17.1
926,2354,120981,5.2,13.8
926,2357,120982,4.9,10.1
926,2358,144313,3.9,11.1
926,2361,120984,3.7,3.9
926,2362,120985,4.1,4.6
926,2364,143988,3.7,6.7
926,2367,120987,3.4,4.7
926,2368,120988,4,4.1
926,2371,120990,4.2,6.4
926,2377,120995,4.7,11
926,2382,120999,4.2,5.8
926,2383,121000,3.5,4.4
926,2384,143460,4.3,7.9
926,2393,121005,4.4,10.6
926,2395,145629,4.1,10
926,2402,145441,3.9,7.9
926,2406,121010,6.9,23.4
926,2409,121011,3.4,5.4
926,2411,121013,3.8,7.9
926,2412,143066,4.1,8.9
926,2413,144565,5.2,14
926,2414,121016,3.1,0
926,2415,121017,4.3,6.5
926,2416,121018,4,9.2
926,2417,121019,4.3,8.4
926,2419,145535,5.3,16.3
926,2420,121022,3.8,8
926,2426,140870,3.8,7.1
926,2427,144532,4.4,9.8
926,3000,121024,4,7.4
926,3001,121025,2.7,SUPP
926,3003,121026,2.9,SUPP
926,3004,121027,4.4,8.1
926,3014,141721,3.7,10.7
926,3016,142837,4.2,7.9
926,3026,142599,4.6,8.5
926,3027,121035,4.3,10.2
926,3028,121036,9,21.6
926,3030,121037,4,5.6
926,3032,121038,3.6,5.1
926,3037,121039,3.8,7
926,3038,121040,6.6,18.5
926,3041,121041,3.8,7.2
926,3043,121042,4.2,7
926,3045,121043,6.5,SUPP
926,3053,137311,3.6,8.3
926,3054,140712,4.5,8.6
926,3056,141584,4.1,7.5
926,3058,121048,3.7,5.6
926,3059,121049,3.5,8.2
926,3060,121050,3.5,5.6
926,3061,121051,3.3,SUPP
926,3063,141932,4.8,13.5
926,3066,121053,5.4,11.8
926,3067,121054,4.1,12.3
926,3068,121055,3.3,SUPP
926,3078,141464,3.7,3.5
926,3079,121058,4.2,SUPP
926,3081,121059,6.5,21.8
926,3083,121060,4.5,7.8
926,3084,121061,3.4,2.9
926,3085,121062,3.5,5.3
926,3088,121063,3.4,3.3
926,3089,142855,4.3,SUPP
926,3094,121066,3.7,SUPP
926,3096,121067,3.6,4
926,3100,121069,2.8,SUPP
926,3106,146060,4.3,6
926,3107,142526,5.4,15
926,3114,141845,4.8,9.5
926,3119,121081,5,11.1
926,3120,121082,5.1,6.8
926,3121,121083,3.5,7.4
926,3123,142852,4.6,5.4
926,3125,145975,3,3.9
926,3126,121086,2.3,0
926,3127,121087,8.1,32.6
926,3131,121090,3.6,6.4
926,3133,121092,4.2,6.3
926,3136,121093,5.7,13
926,3137,142589,5.3,16.7
926,3138,121095,4.8,9.3
926,3139,121096,3.5,5.2
926,3140,121097,3.8,7.2
926,3141,146061,3.8,6.3
926,3144,121101,3.2,3.5
926,3145,121102,4,3.4
926,3146,121103,5.8,16.4
926,3152,131287,4,6.1
926,3306,121108,4.1,7.9
926,3309,121110,5.1,10.2
926,3310,121111,5.7,12.7
926,3312,141895,4.5,SUPP
926,3313,121113,4,8.4
926,3315,121114,2.5,3.3
926,3322,121117,5,6.5
926,3327,141780,2.7,7
926,3329,121119,4.5,7.5
926,3339,121120,3.9,11.4
926,3346,140914,6.1,21
926,3349,121123,5.4,13.7
926,3354,121125,4.9,14.9
926,3359,141918,4.2,10
926,3369,121128,4.2,5.5
926,3373,121129,3.8,9.1
926,3376,142730,4.2,6
926,3377,121131,5.8,11.4
926,3380,141050,4.1,5.1
926,3383,121134,3.7,5.6
926,3385,121135,3.5,SUPP
926,3390,146062,4.2,SUPP
926,3393,141758,4.7,10.7
926,3395,121139,3.9,6.7
926,3396,141778,4,0
926,3397,141314,3.7,6.3
926,3403,142737,5.5,9.2
926,3404,121145,5.6,17.8
926,3405,121146,4.1,8.9
926,3406,121147,3.2,3.7
926,3407,142588,5.8,14.3
926,3408,121149,4.4,9.6
926,3409,121150,3.7,4.6
926,3418,134942,6.8,21.3
926,3421,144640,4.6,10.9
926,3422,144144,3.9,7
926,3423,139491,4.9,11.1
926,3424,134958,3.9,7.7
926,3425,134960,5.5,13.9
926,3428,134964,4.5,7.8
926,3429,134965,5.6,14
926,3430,143279,3.3,3.6
926,3431,135148,3.5,3.8
926,3433,136536,3.6,5.6
926,4000,138918,7.3,23
926,4002,141268,6,16.9
926,4003,139572,5.8,17.3
926,4005,138039,6,16.1
926,4006,139311,5.3,13
926,4008,121154,6.1,16.4
926,4009,140188,5.5,10.1
926,4011,140364,6,17
926,4012,140557,6.7,15.3
926,4013,140815,6.3,16.8
926,4014,141086,6.1,14.4
926,4016,141177,7,20.7
926,4017,141331,6.5,16.4
926,4018,141395,5.8,14.8
926,4020,142058,7.5,20.3
926,4022,142059,8.4,27.1
926,4023,142396,6.7,19.5
926,4025,142883,6.7,19.4
926,4026,143520,7.1,22.3
926,4027,144018,5.4,12.4
926,4028,144359,6.5,18.2
926,4029,145196,7.3,20.3
926,4030,145501,6.5,16.2
926,4031,137949,4.6,12.2
926,4037,146063,4.7,11.3
926,4042,138829,6.9,19.8
926,4044,145776,5.8,12.4
926,4046,121164,5.1,13.3
926,4052,140534,4.6,10.6
926,4053,146237,5,10.5
926,4054,146144,7.1,20.3
926,4056,145089,6.4,22.1
926,4060,137461,5.4,11.6
926,4065,141269,6.1,15.1
926,4081,136515,6.7,16
926,4083,143278,4.9,11.1
926,4084,139487,5.9,14.2
926,4085,144316,4.4,10.3
926,4089,137092,4.2,9.1
926,4602,146059,5,12.6
926,4605,137913,5.2,12.1
926,5200,121190,4.9,10.8
926,5201,142842,4.5,8.4
926,5202,121192,4.3,7
926,5203,144839,3.4,SUPP
926,5205,121195,4.4,14.2
926,5206,121196,4.1,8.7
926,5207,121197,3.7,6.4
926,5209,121199,3.1,3.9
926,5212,121202,4.4,8.5
926,5213,121203,4,8.6
926,5215,121205,3.2,4.3
926,5216,121206,3.1,1.6
926,5217,121207,4,6.7
926,5218,144147,3.1,3.8
926,5400,136481,5,10.1
926,5401,137431,6.1,14.6
926,5405,138758,4.4,8.7
926,5406,137621,6.1,14.1
926,5407,137541,5.4,13.8
926,6905,135650,6.6,14.3
926,6906,135904,8.3,24.8
926,6907,136186,6.9,16.7
926,6908,136187,5.5,11.4
926,6909,136202,6,17.4
926,6910,136204,8.2,24
926,6911,139058,7.1,20.4
926,7000,141948,20.4,59.4
926,7001,121254,9.1,30.4
926,7002,144769,10.3,27.9
926,7004,121256,8.6,23.8
926,7006,121257,7.1,24.6
926,7007,121258,5.9,16.7
926,7010,121260,8.6,25.7
926,7013,121261,18.3,44.9
926,7014,121262,5.2,13.5
926,7015,139099,7.5,21.6
926,7016,121264,3.9,7.5
926,7020,121265,9.7,26.5
926,7021,145529,9.3,28.6
928,2000,141077,3.3,3.4
928,2001,122096,3.9,5.7
928,2002,121794,2.8,2.2
928,2003,138760,3.4,5.8
928,2004,121796,3.7,8.2
928,2006,121798,3.6,SUPP
928,2007,121799,2.8,1.7
928,2008,121800,3.3,4.7
928,2010,122076,3.3,3.3
928,2011,143468,2.9,SUPP
928,2012,121803,3.8,7.1
928,2013,139847,4.1,6.8
928,2014,122069,3.5,5.6
928,2015,121805,3.2,5.6
928,2016,122086,3.5,5.2
928,2019,121808,3.9,6
928,2020,145823,3.9,6.8
928,2021,145824,4.7,10.6
928,2022,138073,6.8,17.4
928,2023,121811,4.7,11.3
928,2024,121812,3.9,6.4
928,2025,121813,4.2,8
928,2026,121814,4.5,7.4
928,2027,140054,4.7,11.6
928,2028,140051,4.2,5.3
928,2029,134211,3.6,5.7
928,2030,138672,3.6,6.9
928,2031,138423,5.1,11.4
928,2033,138493,4.3,10.5
928,2038,146008,2.6,SUPP
928,2039,138917,3.2,7.4
928,2041,121821,3.4,4
928,2042,121822,3,0
928,2043,138761,3.6,5.3
928,2046,121826,4.5,9.1
928,2047,121827,2.5,0
928,2048,121828,3.1,4.4
928,2052,139061,4.1,8.6
928,2053,141910,4.3,7
928,2054,141909,3.7,5.7
928,2057,121835,4.2,10.1
928,2062,144176,5,15.7
928,2063,139112,3.9,9
928,2064,139113,4.3,9.1
928,2065,139857,3.6,4
928,2066,146528,3.6,4.4
928,2067,121843,4.4,11.1
928,2068,121844,3.9,10.5
928,2069,121845,2.9,SUPP
928,2070,139866,2.8,2.7
928,2072,121847,5.2,10
928,2073,140060,4.2,9.1
928,2074,121849,2.7,SUPP
928,2075,121850,4,SUPP
928,2076,121851,3.6,5.4
928,2077,121852,3.9,3.8
928,2078,143076,2.8,2.3
928,2079,121854,4,8.9
928,2080,140073,4.7,14.6
928,2081,140061,4.4,11.8
928,2082,121857,5,12.3
928,2086,121861,3.6,7.7
928,2087,121862,5.2,17.3
928,2088,140074,2.9,SUPP
928,2089,139325,4.3,9.6
928,2090,121864,3.9,2.3
928,2091,121865,4.2,5.8
928,2092,139424,4.2,8.2
928,2094,141080,4.3,8.1
928,2097,141899,3.7,7.7
928,2098,139552,3.7,7
928,2099,121870,3.3,6.2
928,2100,121871,4.4,7.3
928,2103,139585,5.2,14.7
928,2104,144170,3.9,4.8
928,2105,139650,3.6,3.7
928,2106,138822,3.2,4.3
928,2107,121876,3.5,6.7
928,2108,121877,3.4,4.6
928,2109,139805,3.7,6.1
928,2111,139827,3.1,2.5
928,2117,138056,3.8,3.3
928,2118,144178,4.3,6.9
928,2120,140030,2.5,2.6
928,2125,144172,3.6,5.6
928,2126,140190,4.1,9.4
928,2128,121889,4.9,11.6
928,2130,121891,3.1,3.5
928,2131,146009,3.8,8.9
928,2137,121897,3.9,8.8
928,2139,140191,3.6,6.5
928,2140,121899,3.1,3
928,2142,140193,4,6.3
928,2143,140327,4.1,10.4
928,2144,121901,3.7,4.7
928,2145,121902,3.6,6
928,2150,139030,3.6,7.3
928,2151,140362,4.3,10.2
928,2152,140370,4.1,12.9
928,2153,140414,5.1,12.9
928,2155,121909,3.3,6
928,2156,140059,4.6,12.1
928,2157,140628,4.4,9.9
928,2158,138160,4.6,9.4
928,2159,140820,4.4,10.8
928,2160,121912,3.9,6.3
928,2161,140829,4.2,8.3
928,2162,138954,4.1,8.4
928,2163,140853,4.9,12.4
928,2164,140946,2.9,2.5
928,2166,121915,4.3,9.9
928,2167,141032,3.9,8.6
928,2168,141230,4.3,8.9
928,2169,121916,4,9.8
928,2173,141982,4.3,10.6
928,2174,121920,4.2,8
928,2176,121922,4.6,11.4
928,2177,138952,4.2,9.2
928,2178,142062,5.1,12.1
928,2179,142064,3.7,6.6
928,2180,142113,3.3,5
928,2181,121924,5,11.9
928,2183,121926,4,7.4
928,2184,121927,3.3,6
928,2188,121931,5.1,11.4
928,2190,138955,4.1,9.8
928,2192,121935,3.7,6.6
928,2194,142185,6,20.6
928,2197,121939,3.5,5.1
928,2200,142400,5.2,12.5
928,2201,143025,4.3,7.6
928,2202,143542,3.8,7.7
928,2203,143656,4.6,10.2
928,2206,121942,4.1,7.1
928,2207,143950,2.2,0
928,2208,121943,5.2,12.5
928,2209,138953,4.3,11
928,2210,121945,3.3,5.3
928,2211,144393,4.3,9.7
928,2214,136480,3.3,4.8
928,2215,121949,3.5,5.6
928,2217,121951,3.7,6.6
928,2218,121952,4.8,10.6
928,2219,145206,3.6,4.9
928,2220,141921,4.3,7.2
928,2222,141632,3.7,7.1
928,2223,139039,2.7,2.5
928,2224,144394,3.1,3.4
928,2225,145446,4.6,9.5
928,2227,144318,3.1,3.3
928,2228,137918,3.4,6.5
928,2229,144395,3.1,4.7
928,2230,133552,3.5,6.3
928,2231,133600,4.4,8.5
928,2232,133601,4.3,9.1
928,2233,144758,3.4,6.6
928,2234,145903,2.7,SUPP
928,2235,146035,5,13.6
928,2236,146208,4.7,8.5
928,2237,146283,4.5,10.2
928,2238,146366,4.9,12.8
928,2240,146413,5.8,16.7
928,2241,146414,4.9,12.8
928,2242,146415,4.9,11.5
928,2243,146566,4.6,10.2
928,2244,146827,5.7,16.2
928,3000,121956,3.1,5.8
928,3002,121957,5.9,13.6
928,3004,141044,3.5,4.1
928,3006,121959,2.9,SUPP
928,3007,140056,3.9,6.7
928,3008,121961,2.9,3.4
928,3011,141048,3.3,2.8
928,3012,121964,2.9,2.9
928,3017,142661,3.8,4.5
928,3018,144841,3.5,5.9
928,3019,121967,4.2,7.1
928,3026,121969,2.1,0
928,3028,121970,2.8,4.1
928,3029,121971,3.6,10.7
928,3030,121972,3.2,3.5
928,3031,121973,3.2,4.1
928,3032,143979,2.6,3
928,3033,121975,4,4.4
928,3034,121976,3.3,3.9
928,3035,136542,3.4,4.4
928,3039,141079,3.2,3.5
928,3040,145635,3.2,7
928,3042,141461,3.1,6
928,3045,141725,3.4,6.8
928,3046,140736,2.7,SUPP
928,3048,146170,3.6,6.7
928,3049,121985,3.3,5.4
928,3050,121986,4,7.8
928,3051,121987,3.5,5.8
928,3053,141723,5.2,18.6
928,3057,143614,4.4,9.8
928,3058,145636,3.5,7.1
928,3060,121992,2.8,SUPP
928,3062,121993,3.2,0
928,3066,121994,4.4,9.2
928,3068,142651,3.1,4.4
928,3070,121998,3.9,4.9
928,3073,139461,3.8,8.1
928,3076,138840,2.8,3.5
928,3077,122002,3.7,4.6
928,3080,122003,2.1,0
928,3082,140094,3.8,SUPP
928,3084,122005,3.6,10.1
928,3086,141073,5.4,13.1
928,3088,122007,2.9,SUPP
928,3090,143467,3.3,4.1
928,3091,138956,3.3,4.4
928,3200,122011,3.5,6.5
928,3201,122012,2.3,1.9
928,3202,122013,3.3,7.2
928,3203,122014,2.5,SUPP
928,3205,133732,5.2,10.6
928,3304,122017,3.7,6.3
928,3307,140058,4,5.7
928,3312,140065,3.8,7.9
928,3316,141462,4.8,5.6
928,3318,144430,3.1,4.4
928,3320,144858,3.1,3.3
928,3322,139460,4.4,10.2
928,3326,122025,3.7,7.6
928,3331,122027,2.2,SUPP
928,3333,142270,4.3,10.1
928,3336,141068,4,7.5
928,3339,122030,3,SUPP
928,3340,122031,1.9,0
928,3344,140102,2.4,0
928,3345,122033,4.4,10.3
928,3346,141900,3.9,8
928,3348,141724,4.4,13.5
928,3350,142738,4.5,9.2
928,3354,142733,3.8,8.7
928,3355,142742,4.3,7.8
928,3400,122040,3.2,8.5
928,3406,122045,4.5,13.3
928,3408,141634,3.4,7
928,3500,122048,2.9,1.9
928,3501,122049,4.6,9.8
928,3502,141635,3.1,2.6
928,3508,145634,3.8,5.8
928,3509,141633,4.3,10.3
928,3511,135063,3.3,5.4
928,3513,140120,3.7,5.1
928,3514,135283,3.1,3.2
928,3515,142650,4,8.8
928,4000,136948,5.5,14
928,4001,138235,7.6,19.2
928,4003,138254,4.7,12.9
928,4004,136488,4.3,7.7
928,4005,137089,4,7.5
928,4007,138858,5.8,15.5
928,4009,139060,6.7,21.1
928,4011,139690,10.4,36.9
928,4012,139819,6.2,15.3
928,4013,139957,6.2,15.9
928,4014,139961,5.8,13.1
928,4015,137049,6.8,19.3
928,4016,142063,5.3,17.1
928,4017,138030,5.8,15.6
928,4018,142485,5.1,11.5
928,4020,142869,3.5,5.7
928,4022,137614,5.5,13
928,4027,146209,6.6,20.1
928,4038,122059,5.3,12.4
928,4041,143421,5.4,13.1
928,4042,136489,5.1,10.5
928,4051,137087,5.8,14.6
928,4055,122066,4.7,8.4
928,4066,138214,5,11.3
928,4071,138932,5.4,13.8
928,4076,140510,4.2,7.2
928,4089,137878,4.3,10.3
928,4094,139988,5.2,12.3
928,4550,139158,4.2,7.4
928,4601,137086,3.8,6
928,4703,142747,6.2,20.3
928,5200,122102,3.7,5.5
928,5206,122108,4.2,7.4
928,5207,122109,3.5,5.9
928,5208,138153,4.9,12.3
928,5209,122111,4.5,10.8
928,5210,122112,3.2,7.6
928,5212,144319,4.2,7.1
928,5400,136976,4,8
928,5404,136299,3.5,6
928,5406,137613,5.2,12.3
928,5409,137912,4.8,11.4
928,6905,134814,5.2,13.1
928,6906,135306,5.8,15.9
928,6907,135317,3.8,8.1
928,6908,135966,5.1,10.4
928,6909,135967,5.2,13.4
928,6910,136201,7.4,20.4
928,7000,142783,13.7,36.5
928,7002,144759,3.9,SUPP
928,7003,145906,8.1,18.3
928,7008,141791,6.9,18.5
928,7010,144684,9.5,27.3
928,7014,122160,8.1,22.3
928,7017,137354,5.8,15.7
928,7018,122162,21.5,65.1
928,7019,141726,8.6,27.5
928,7020,140436,5.1,13.3
928,7026,137875,7,23.3
928,7028,122167,8.1,25.7
928,7029,140277,7.3,20.8
928,7031,131079,7.5,28.9
928,7033,138634,17.9,45.9
929,2000,138257,3.2,9.1
929,2001,143543,4.2,10.8
929,2002,122170,3,SUPP
929,2003,144478,7,10
929,2005,145412,4.1,6.2
929,2006,145956,4.8,11.4
929,2007,146372,3.8,4.7
929,2008,146544,4.1,7
929,2009,122171,3.2,SUPP
929,2010,146545,3.3,3.6
929,2015,122172,4.7,9.6
929,2018,122173,3.9,3.9
929,2019,122174,3,3.4
929,2030,122176,4.3,8
929,2032,122177,4.2,7.4
929,2033,122178,4.7,7.8
929,2035,122179,2.9,SUPP
929,2037,122180,2.9,SUPP
